"CreatedDateTime","Id","UserId","UserPrincipalName","AppDisplayName","ResourceDisplayName","IpAddress","City","CountryOrRegion","ClientAppUsed","IsInteractive","ErrorCode","ConditionalAccessStatus"
"2026-02-15T11:07:06Z","1a347683-2825-4457-9ffd-b9b3dd9bdd66","7fd125a7-29ec-51b4-e4f6-84a2facf791e","harper.rasmussen_partner3.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.235","Austin","US","Browser","True","0","notApplied"
"2026-02-15T13:36:16Z","fa39eb32-e73f-7ee5-be88-eaeeb75e0cfa","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Windows Azure Active Directory","203.0.113.35","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-02-17T09:55:49Z","186da989-e849-8eac-4bd1-1f24a2ac7bc2","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Office 365 SharePoint Online","203.0.113.178","Sydney","AU","Browser","False","0","notApplied"
"2026-02-17T16:51:36Z","9645eecb-825f-949a-334d-f15f019f39f7","f0ce2995-b75c-3458-aae5-9fdcf46dd40d","reese.moreau_partner6.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Teams Services","203.0.113.187","Toronto","CA","Mobile Apps and Desktop clients","False","0","success"
"2026-02-18T14:18:59Z","4740408f-0a3d-0cc9-6770-47b388958fd8","9145356f-c0fc-c57a-28f4-c70beb10e1f5","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.123","Austin","US","Mobile Apps and Desktop clients","True","0","success"
"2026-02-18T14:46:39Z","7531bf38-cbab-0f70-db6b-f3d3e08dd7e7","5c23838b-802a-b9de-9b16-0741096d923b","drew.eriksen_partner12.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Graph","203.0.113.12","Dublin","IE","Browser","True","0","success"
"2026-02-19T17:51:51Z","f3755d90-fef8-6813-01ad-211198fad920","5c23838b-802a-b9de-9b16-0741096d923b","drew.eriksen_partner12.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Office 365 SharePoint Online","203.0.113.189","Dublin","IE","Browser","True","0","notApplied"
"2026-02-20T19:41:28Z","1944c8de-eff5-8ffb-61bc-a3a2fffae951","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.229","Sydney","AU","Browser","True","0","notApplied"
"2026-02-21T09:09:01Z","0dd8c916-75c1-477d-4289-4915ea04479b","e5072603-ccba-90ae-017b-4cbb5b5c57b4","blair.kowalski_partner6.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Teams Services","203.0.113.180","Seattle","US","Mobile Apps and Desktop clients","True","0","success"
"2026-02-21T10:52:12Z","6a4d6f74-f911-fff8-23c4-38f809159f5f","72c24b7a-616e-9ed1-0d84-6930486a21d0","reese.ibarra_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Teams Services","203.0.113.164","Sydney","AU","Browser","True","53003","failure"
"2026-02-21T11:05:55Z","b451622e-6bad-e1e9-6f50-34ca2839d426","72c24b7a-616e-9ed1-0d84-6930486a21d0","reese.ibarra_partner7.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Office 365 SharePoint Online","203.0.113.126","Sydney","AU","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-02-22T07:40:06Z","51d8cbbe-3d19-c211-61b5-a5ea32f0901c","fd7aa7f1-51e6-4de0-21c6-46ecbf93f045","jordan.abara_partner9.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Windows Azure Active Directory","203.0.113.98","Sydney","AU","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-02-22T12:22:47Z","8ed08602-3364-96e9-a966-534d1842d96e","72c24b7a-616e-9ed1-0d84-6930486a21d0","reese.ibarra_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.217","Sydney","AU","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-02-23T11:38:31Z","ca4caa72-1425-f83e-69cd-2fb972027683","94daa1a3-aa11-1570-0237-d061788018a0","finley.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.31","Seattle","US","Mobile Apps and Desktop clients","False","0","notApplied"
"2026-02-23T11:43:31Z","0c61f7f5-d512-8c6e-4c53-602886fc4d99","94daa1a3-aa11-1570-0237-d061788018a0","finley.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Teams Services","203.0.113.253","Seattle","US","Mobile Apps and Desktop clients","False","0","notApplied"
"2026-02-23T11:48:49Z","d2f864e9-c6c1-841b-186a-b7ea9d450bec","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Office 365 SharePoint Online","203.0.113.167","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-02-23T12:04:06Z","a77d9044-8544-c38b-07e0-811a5a180417","b7f3c38a-68a2-7f10-bbf9-0f9f42a07f26","avery.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.152","Sydney","AU","Browser","False","0","notApplied"
"2026-02-24T07:01:50Z","f5edd4df-8ec4-482f-87bb-672298f3f602","f0ce2995-b75c-3458-aae5-9fdcf46dd40d","reese.moreau_partner6.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.8","Toronto","CA","Mobile Apps and Desktop clients","False","0","success"
"2026-02-24T08:37:41Z","9d6bec36-6725-beb0-af56-dd0bc78a03f4","b7f3c38a-68a2-7f10-bbf9-0f9f42a07f26","avery.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.173","Sydney","AU","Browser","True","0","success"
"2026-02-24T10:17:16Z","6d16acb2-3207-b475-dca0-421f587903c4","94daa1a3-aa11-1570-0237-d061788018a0","finley.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.4","Seattle","US","Browser","True","0","success"
"2026-02-24T13:08:10Z","bce60b70-6b06-a5e5-a01d-dd43dbcccf4c","f0ce2995-b75c-3458-aae5-9fdcf46dd40d","reese.moreau_partner6.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Windows Azure Active Directory","203.0.113.241","Toronto","CA","Browser","True","0","success"
"2026-02-24T13:58:19Z","38095360-eb90-c92e-d306-e63b86fcaa76","f0ce2995-b75c-3458-aae5-9fdcf46dd40d","reese.moreau_partner6.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.202","Toronto","CA","Browser","True","0","success"
"2026-02-24T19:11:48Z","8be4014a-b8a7-a0f3-c472-653352f5707b","f0ce2995-b75c-3458-aae5-9fdcf46dd40d","reese.moreau_partner6.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.113","Toronto","CA","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-02-24T19:15:56Z","66475d9b-efcf-7c8c-eba0-f4cdaf397e7c","e5072603-ccba-90ae-017b-4cbb5b5c57b4","blair.kowalski_partner6.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.120","Seattle","US","Mobile Apps and Desktop clients","False","0","success"
"2026-02-25T12:30:45Z","ecff95a3-665c-742d-836b-757321b0e1b8","4e84cc4d-d6d1-248d-50ab-8724b6a35057","blair.jovanovic_partner10.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.184","Seattle","US","Browser","True","0","success"
"2026-02-25T14:18:43Z","8f41f4b4-3bf3-3a7c-b338-f39c7ee27b90","94daa1a3-aa11-1570-0237-d061788018a0","finley.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.247","Seattle","US","Browser","True","0","success"
"2026-02-25T14:54:08Z","fec14b32-4168-d1c0-2b21-9df7be4595c7","94daa1a3-aa11-1570-0237-d061788018a0","finley.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.171","Seattle","US","Browser","True","0","success"
"2026-02-25T16:16:41Z","b0aca80c-6939-7084-9dd5-86e31f34901f","72c24b7a-616e-9ed1-0d84-6930486a21d0","reese.ibarra_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Windows Azure Active Directory","203.0.113.67","Sydney","AU","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-02-25T17:30:16Z","6013d933-a9c3-80a4-bd7a-933049e9ecb7","94daa1a3-aa11-1570-0237-d061788018a0","finley.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Teams Services","203.0.113.135","Seattle","US","Browser","True","0","notApplied"
"2026-02-25T19:22:03Z","e262bb62-0c1d-fdc0-424a-edab7fe661e9","72c24b7a-616e-9ed1-0d84-6930486a21d0","reese.ibarra_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Teams Services","203.0.113.15","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-02-26T07:21:20Z","dc1de439-3f30-17c1-506f-cce129fd70ee","94daa1a3-aa11-1570-0237-d061788018a0","finley.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Office 365 SharePoint Online","203.0.113.212","Seattle","US","Browser","True","0","success"
"2026-02-26T08:23:12Z","5b5857ee-cd3d-9b56-7282-ce20af29afa8","fd7aa7f1-51e6-4de0-21c6-46ecbf93f045","jordan.abara_partner9.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Teams Services","203.0.113.135","Sydney","AU","Mobile Apps and Desktop clients","False","0","success"
"2026-02-26T09:41:19Z","b6a38a41-527c-d482-6ec8-945bc47c159c","9145356f-c0fc-c57a-28f4-c70beb10e1f5","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Office 365 SharePoint Online","203.0.113.204","Austin","US","Browser","True","0","notApplied"
"2026-02-26T13:24:07Z","b886f2a1-9739-367d-e0b4-0ba2a240edbc","e5072603-ccba-90ae-017b-4cbb5b5c57b4","blair.kowalski_partner6.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.103","Seattle","US","Browser","False","0","success"
"2026-02-26T13:52:52Z","7d1202b3-ef0b-50ee-ffd8-e2aa4ff93c2c","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Office 365 SharePoint Online","203.0.113.60","Sydney","AU","Browser","True","0","notApplied"
"2026-02-26T14:46:06Z","5121f5fa-ca65-0a4d-5ca2-8d90d9ba1b6d","4e84cc4d-d6d1-248d-50ab-8724b6a35057","blair.jovanovic_partner10.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Graph","203.0.113.50","Seattle","US","Browser","True","0","success"
"2026-02-26T16:12:13Z","4083adc9-6e12-8726-ec0d-446db8fc2d45","94daa1a3-aa11-1570-0237-d061788018a0","finley.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Office 365 SharePoint Online","203.0.113.239","Seattle","US","Browser","True","0","notApplied"
"2026-02-27T12:33:00Z","7c5f9a2a-044f-66b5-6d08-a74a2c24f8aa","e5072603-ccba-90ae-017b-4cbb5b5c57b4","blair.kowalski_partner6.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Teams Services","203.0.113.80","Seattle","US","Browser","True","0","notApplied"
"2026-02-28T17:44:39Z","a63782eb-a116-d266-a845-a0f635cbaed4","9145356f-c0fc-c57a-28f4-c70beb10e1f5","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Office 365 SharePoint Online","203.0.113.66","Austin","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-02-28T19:45:56Z","3173f720-beca-9fa5-00ce-c2cd4cc37a58","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.27","Sydney","AU","Browser","False","0","success"
"2026-03-01T09:28:22Z","665d72af-980c-bc81-706a-0d49cea28bec","9145356f-c0fc-c57a-28f4-c70beb10e1f5","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.140","Austin","US","Browser","True","53003","failure"
"2026-03-02T07:07:59Z","c6c8a680-5a8e-efbb-9c0e-1071552c7e00","db5625e8-f6c3-fff4-398a-df5cb54e80dd","umi.xiong_partner12.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Teams Services","203.0.113.121","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-03-02T07:55:55Z","63750994-5627-0a6b-f4c9-998b4cf0ee58","2e37ffce-ce9f-c07b-5161-2ff713d54290","logan.nakamura_partner1.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Teams Services","203.0.113.204","Dublin","IE","Browser","True","0","notApplied"
"2026-03-03T08:24:06Z","fca4ed5b-975f-0385-4c36-1edcdf56b3a9","9145356f-c0fc-c57a-28f4-c70beb10e1f5","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.158","Austin","US","Browser","True","0","notApplied"
"2026-03-03T10:00:25Z","54adebba-4efe-c20a-5b71-282750203956","02812435-de63-505c-e3ec-438515b99a26","umi.ibarra_partner10.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.167","Dublin","IE","Browser","True","0","notApplied"
"2026-03-03T12:07:49Z","d4e442c2-23a0-838c-91b4-b04efd768cc3","9145356f-c0fc-c57a-28f4-c70beb10e1f5","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Teams Services","203.0.113.98","Austin","US","Browser","True","0","notApplied"
"2026-03-03T13:07:06Z","6fa2010c-a025-ed27-f7ea-3b10d9a53591","72c24b7a-616e-9ed1-0d84-6930486a21d0","reese.ibarra_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Windows Azure Active Directory","203.0.113.140","Sydney","AU","Browser","True","0","notApplied"
"2026-03-03T16:17:18Z","d5316a20-d8f4-efa2-3c14-ac49e713cad6","72c24b7a-616e-9ed1-0d84-6930486a21d0","reese.ibarra_partner7.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Office 365 SharePoint Online","203.0.113.171","Sydney","AU","Mobile Apps and Desktop clients","False","0","notApplied"
"2026-03-03T17:42:18Z","6944709f-0366-d0e7-2d22-820e5943f0d8","2e37ffce-ce9f-c07b-5161-2ff713d54290","logan.nakamura_partner1.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.88","Dublin","IE","Browser","True","0","success"
"2026-03-03T19:16:18Z","0fa8d7ee-699a-d177-b9d5-0af87bdab80b","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.239","Sydney","AU","Browser","False","0","notApplied"
"2026-03-04T07:44:21Z","ee25c3dd-15b4-938b-3370-bb900ca2f78f","2e37ffce-ce9f-c07b-5161-2ff713d54290","logan.nakamura_partner1.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Teams Services","203.0.113.146","Dublin","IE","Browser","True","0","notApplied"
"2026-03-04T11:46:05Z","b4eb4518-981a-815f-6e0c-4be0435d0755","2e37ffce-ce9f-c07b-5161-2ff713d54290","logan.nakamura_partner1.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Office 365 SharePoint Online","203.0.113.214","Dublin","IE","Browser","True","0","notApplied"
"2026-03-04T13:54:47Z","00ba7033-5504-8f5b-3e71-818c842eba1f","f0ce2995-b75c-3458-aae5-9fdcf46dd40d","reese.moreau_partner6.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Graph","203.0.113.49","Toronto","CA","Mobile Apps and Desktop clients","True","0","success"
"2026-03-04T14:43:34Z","98b79e88-049a-35b1-3c10-2762bdf1ad83","7fd125a7-29ec-51b4-e4f6-84a2facf791e","harper.rasmussen_partner3.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.108","Austin","US","Browser","False","0","success"
"2026-03-04T15:53:08Z","bb4897aa-7769-495d-6623-c880007b84ac","02812435-de63-505c-e3ec-438515b99a26","umi.ibarra_partner10.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.118","Dublin","IE","Mobile Apps and Desktop clients","True","0","success"
"2026-03-04T16:25:36Z","6be0c2f3-7876-13d6-8d32-7c305691700d","9145356f-c0fc-c57a-28f4-c70beb10e1f5","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Office 365 SharePoint Online","203.0.113.44","Austin","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-03-05T08:52:42Z","3fbc5984-311f-ae50-e5e8-4cad0af5245b","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.224","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-03-05T10:51:41Z","87e8a648-9d17-ac8d-e34a-512ed7007e25","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.43","Sydney","AU","Mobile Apps and Desktop clients","False","0","success"
"2026-03-05T15:24:18Z","56d7462b-e918-edd6-99d2-5a02ce2d4e4c","b7f3c38a-68a2-7f10-bbf9-0f9f42a07f26","avery.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.138","Sydney","AU","Browser","False","0","success"
"2026-03-05T16:55:38Z","24a28798-185d-5311-506f-d627582d8b1c","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.248","Sydney","AU","Mobile Apps and Desktop clients","False","0","success"
"2026-03-06T11:06:03Z","a3411c29-b808-6f75-c5d6-98b7ffab89e4","9145356f-c0fc-c57a-28f4-c70beb10e1f5","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.44","Austin","US","Mobile Apps and Desktop clients","True","0","success"
"2026-03-06T18:23:11Z","7581cc2b-7e3b-1b2f-3c03-9a1707c73e81","dafb4783-e9f9-cbba-00a2-5a8236e4ccd1","harper.gallagher_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.124","Sydney","AU","Browser","True","0","success"
"2026-03-07T10:44:13Z","9cb6a54b-f800-8885-110f-2c22869ae599","b7f3c38a-68a2-7f10-bbf9-0f9f42a07f26","avery.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Office 365 SharePoint Online","203.0.113.116","Sydney","AU","Browser","True","0","notApplied"
"2026-03-08T09:15:37Z","eceb2ead-f005-12ae-a0a1-44bb1bd14cc7","72c24b7a-616e-9ed1-0d84-6930486a21d0","reese.ibarra_partner7.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.145","Sydney","AU","Browser","True","0","notApplied"
"2026-03-08T11:22:32Z","72e3666f-fb2e-4c34-745a-80f7872210c8","9145356f-c0fc-c57a-28f4-c70beb10e1f5","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Graph","203.0.113.239","Austin","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-03-08T13:07:08Z","79d15bc3-ba45-4ab9-12a8-1512586dc350","9145356f-c0fc-c57a-28f4-c70beb10e1f5","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.19","Austin","US","Browser","True","53003","failure"
